,ALGO,AENO,LSST,SRNA,ELLT,AMRP,OTCS,HETT,HUXZ,DUCT,SMAH,NPCK,MSDP,EORC,CUBO,HRET,ANSO,DIHO,RTTH,SPLZ,NWIG,MMBT,MDGI,AGVF,RRES,CTGI,ALUT,ACAC,SRTX,GARI,RCRI,ACIX,CCNS,MTNS,IHOZ,NAYO,FWWG,EELT,HRND,AETS,ULXY,BLBT,BENI,ITPA,HTRK,NGTE,ILVX,FCSG,FARS,MHRM,EAFC
ACAC,0.0016775622871269512,0.010007501581317182,0.0021435721612992785,0.002213280503082909,0.007969749153264531,0.0022120955316198374,0.011579687748797602,0.001025637667222426,0.006455271850863831,0.0039132287723140395,0.0042575139428849456,0.003072980704570719,0.0052452675629579976,0.0012043773094274155,0.0037559209721895713,0.009660464300641219,0.00090798211148437,0.004989310495517657,0.0022650938280482044,0.0018119789753930134,0.0008532949565939621,0.0073575478408486016,0.006137636281028123,0.006134118408808734,0.00863479378959385,0.008808739312713264,0.0013836844110976828,0.0011223803984543351,0.00416969123248275,0.004205627436107202,0.001700044033467409,0.002339000498556969,0.0034247289998842884,0.0026515054099284703,0.006506492779082262,0.0029919185138999253,0.005812473638879172,0.007429823390718956,0.0021602462110406964,0.007208986731536412,0.005828204499404632,0.004963641215618809,0.007876269782745141,0.006799322612221888,0.0026416805651105213,0.0034559501345428935,0.0028961608433677784,0.0025533033659848802,0.0026212021221162837,0.00517409162292678,0.0010079877780100753
SRTX,0.003552004820132267,0.006856864149805559,0.006630138132937325,0.003506324761988108,0.008617278776769039,0.005667632457249782,0.0022104203173871698,0.0008681111294930105,0.003802383016267034,0.007355412619977098,0.0007692769071399536,0.004161841289523106,0.0038488995423589176,0.0025626016322138744,0.003915995304504358,0.007972796266863518,0.0024235988803634704,0.0034772713014280194,0.012129368911274679,0.005076119071222462,0.0012117779162864623,0.003986660943969312,0.0013181539049162277,0.005582350227504036,0.004288121533037691,0.0007555647179264581,0.0019060045227694642,0.00483467202325296,0.0023681271799762217,0.007939570271482819,0.008219466371287813,0.0017183150058036143,0.001665540451871693,0.006735314060143143,0.002272360925927636,0.003288110545772386,0.0028879793957691012,0.003698023452968059,0.007402887099652894,0.0018799812061227467,0.00519674460015083,0.0026590426734819416,0.005276815719475225,0.0034542178434694495,0.004697415682890459,0.0010456376251147953,0.0076292925790211845,0.002676720295194711,0.003190429218656329,0.002424168512891064,0.003030694145305356
GARI,0.0006099674186532166,0.0007434581356602445,0.0008069877101997315,0.0049748439247824724,0.002939998267674711,0.0017015305594170285,0.007414329392151857,0.005483540578509995,0.00176839857469086,0.0006109308144640196,0.0025874074959258064,0.0008748581092494758,0.00301025654737955,0.002285898891894589,0.004437425374756436,0.0018826785870460034,0.0021690539096681323,0.004292514621631445,0.0042424453460336055,0.001474360387909707,0.0028881850203778796,0.010748998281085068,0.0021664845434229453,0.002747124560428558,0.001267644152032255,0.006383766499805202,0.0004196762306938606,0.002395322007503255,0.0037619465105041866,0.0022438641217030555,0.0032485660405711927,0.0005894328729282566,0.0016211881103193222,0.0024563499000962545,0.016439000398568198,0.007710200424284278,0.0016097639539933472,0.004977699835759936,0.0032224989945514107,0.002359354933978529,0.007706109648606532,0.004455060821793068,0.002248205377736033,0.0053610486327528364,0.0031895495110466562,0.001268435993965907,0.0011274164676325074,0.003453577117812294,0.003028244847222554,0.00199006685855972,0.0010616526939745022
RCRI,0.003154388060670081,0.008879875107882311,0.0034011972092837864,0.0009365190045488745,0.0024525650674093215,0.0063016360612685625,0.007058127348620911,0.002423381064873168,0.002270347222858734,0.0012837324531435428,0.0027783606175290987,0.0009797570367662588,0.0044814151262983215,0.0058768505353597265,0.008832601533410585,0.00035721866767344027,0.005085760259552254,0.003515543797927975,0.004408327563590364,0.0009106661238708375,0.01099010971764397,0.0021823632561321898,0.0041104597257253525,0.002367505120700282,0.003023310913805,0.0009272645091554571,0.003648113067619191,0.0029417287443765806,0.01019653013150609,0.007872312366388138,0.007969983841685058,0.004601311855804711,0.0009471164521529987,0.006670747178821611,0.0017519268899741098,0.00021629289635030679,0.0042584948717818245,0.0025102634395286413,0.0050172226902113655,0.0012171934689681418,0.007750193268259332,0.004387532146177538,0.0035152393575122384,0.004021758136398081,0.003753379518373387,0.0015433956462690083,0.0064838951638740185,0.0024556593493103903,0.014024545335993586,0.004351669591180979,0.0026687413335599684
ACIX,0.002072177496711722,0.0020038220533165237,0.0017787981880201943,0.0026612048971537874,0.0017810899295351,0.002526597756275147,0.007208388393502472,0.005797816306233765,0.00035685152774912136,0.0008966813446260064,0.0013801899810235198,0.0006803269600081183,0.0006227005454734749,0.0023842355495223852,0.014165461022495662,0.004203872166861956,0.002739415090954437,0.0017137317310167675,0.0047903259011480275,0.0038459946506435878,0.0013404073811721286,0.0026824627520716897,0.00413631104564958,0.0035181601169530117,0.00374898584120909,0.005402539110913356,0.003939908223900336,0.002802268572228919,0.004783381558046544,0.0049501758004890754,0.009131694813816725,0.006115422400231776,0.009042485013129464,0.0020863794511806373,0.0034333189947487394,0.0013926773892257252,0.003367406038958711,0.007945291979276762,0.0005664934864852882,0.0008073920532234531,0.0029876202502219455,0.004875031648670959,0.0011050839138266651,0.00675466228378883,0.004101816480704762,0.004155153482829061,0.004824472154671855,0.00623688891482254,0.0001833263186793849,0.004076493715338903,0.0012272442214832633
CCNS,0.002407528433172749,0.0038081781668825344,0.0037781229353291944,0.004472560433801501,0.0016172846018673026,0.00483763348952496,0.0030486058556070065,0.0005292724320667991,0.003139181140518154,0.0023249543479520714,0.004803626042247957,0.0008913690070055094,0.004301173169565532,0.0031433680618837556,0.01073768619592173,0.011724879948441087,0.0004925140617077625,0.0009991971714319002,0.006842237568366714,0.0022863878495475226,0.006959564662369115,0.004934782110192316,0.005978436971285358,0.0027589955336512107,0.004336017585916244,0.003347678401287326,0.0010021491603619845,0.0029876557494923125,0.009643538047428221,0.007856188675332755,0.0006563570936898087,0.0031604023707754135,0.0036305955844666664,0.0006848686961604556,0.002572440837479289,0.006198504614737321,0.002561881484927267,0.00219076672796141,0.0014794285520875715,0.0010996958907629048,0.004688279128583893,0.002587023062672021,0.001507862722467914,0.004734834207456537,0.0023349351820034277,0.008042943836231968,0.0022675920383089816,0.0006592891107377293,0.002717661248169922,0.0016940527860932041,0.00927941886296071
MTNS,0.006230775094059952,0.005909638859966997,0.005526940522400492,0.004405174866440344,0.004574897124339585,0.01038609012225715,0.0025461684679085822,0.001076970316221339,0.007555486006991515,0.003737204270867338,0.005916785179536272,0.006399868029142134,0.002608936980227128,0.0024893540461421813,0.009142243973554943,0.006198762699210009,0.0035107586925095437,0.008868331930161424,0.0030776468515622242,0.004359905682880795,0.00629143522222772,0.0074653336891600565,0.002274532100871675,0.004470545291663856,0.004409993117694919,0.005736167610706619,0.005291774812621497,0.002554689657998984,0.0013587437290582373,0.00999329752816832,0.0043889225534651626,0.00402449848588813,0.0021360864745753913,0.003476281578430153,0.004140957574382849,0.005407084689898145,0.0011554779302005262,0.004142312524065493,0.0035510512999770774,0.0036847784962819475,0.0011886625126568545,0.00543839747150642,0.006261441483337012,0.0014788240638787427,0.008327715592278254,0.004175376749695623,0.01209200360272833,0.007616495704335896,0.004748581752987913,0.010883104634400814,0.004147224935255121
IHOZ,0.006590730981815153,0.001466707066876509,0.0032089514423362395,0.0030394039497805246,0.002544064732435727,0.00329249587067465,0.008203240193801357,0.005254169847778167,0.0033685376938044206,0.00173157288858917,0.0012134949000840427,0.005656941503131106,0.0025982115551549476,0.007110620689474764,0.0022065180477259614,0.00440121439265757,0.004080825070906697,0.010700899298322235,0.0033924621399454946,0.008632512917733358,0.00430696773238764,0.006471613467510552,0.004385438471193912,0.0048871315814672245,0.005312835744308785,0.006786939763024296,0.010371089893629767,0.0061213876385457985,0.007522262720536911,0.0066805507181762515,0.0071610161805429565,0.0010662343307692157,0.0004430001720914843,0.000570872293380154,0.007017422261569957,0.0020914082999133965,0.0033503714689677964,0.000954832563219459,0.007598394431332228,0.003094673697624381,0.003468788287573011,0.004883191016628756,0.003081972065124625,0.0015262101003361683,0.003856550417259386,0.0013569169592755818,0.0019765945132867585,0.004985652378411759,0.0011888207893798585,0.004654618692403889,0.003992975048638003
NAYO,0.0004265964918454563,0.0006134205600258629,0.004279494248530193,0.0023780230672811545,0.007935628946775996,0.0019517718372312528,0.0039766673228097665,0.0007837415448478675,0.001050135883388073,0.004681949245878407,0.0015485049081698041,0.0018596526615186598,0.0037923198353935136,0.0068579925533727056,0.0018767052800436664,0.0026004607265561544,0.003493541702692067,0.003867508039680872,0.0006193774747360508,0.002925585142848783,0.0032320836971041766,0.006912939470961525,0.0035582263847457954,0.0012783424015950992,0.0011045215755927183,0.002983314950302041,0.006790655494137059,0.0012620278663647323,0.0029771344479749516,0.0006481640414245085,0.004182548698498921,0.005470414395539868,6.433440602771263e-05,0.005822202091027656,0.005340192512580335,0.006007902232136592,0.0033954525521425276,0.008601354115837307,0.004559706659008124,0.005995521884319427,0.00675930605518588,0.007146969107133805,0.002475870086057,0.0011827308683930982,0.009530001075312402,0.0021132294573535416,0.0016733072122819305,0.0003964525380214098,0.0003178815351756884,0.0017027557184020117,0.007903678688500216
FWWG,0.0029974282717814393,0.0005468320793326636,0.0040485929175408004,0.0038558343519341943,0.004476480795723509,0.006845332482580638,0.0031339833276857617,0.00016266069707947684,0.0029207872774120493,0.005724038685515149,0.0031207152134071353,0.0019262839373842475,0.006272063658823709,0.0011706493623860354,0.009489932399226943,0.001002298574749174,0.001220287382312224,0.014298539689035307,0.005719321218408537,0.005079884292842663,0.0009822007029536475,0.0010470550233787734,0.005994759622780305,0.0027442006104782535,0.01614403116519278,0.009450913328098791,0.001594568035285569,0.0018735317895144672,0.00013974587185493757,0.001251902817623626,0.0043196522162080135,0.005389242197537489,0.0059971886916387485,0.004072720520342054,0.007424005118513064,0.006534509634304046,0.003939492782225126,0.0016690501841021867,0.005568769232261258,0.0037374775284408947,0.014186758091855396,0.004594978413691475,0.0029330107468725983,0.002114572125661152,0.0053025834572877585,0.0020077186626789945,0.0038464304619461737,0.0045936101401675205,0.0030724958963381805,0.0039762053623427105,0.00902093178657385
EELT,0.002157734361151233,0.0029227883403334758,0.0032069105593993605,0.0051389538374682735,0.00385273398444598,0.0015700670429790575,0.0032295989178682287,0.004330288598277842,0.006262491510334837,0.005449664956946133,0.004946602208241184,0.0023653454363526845,0.0025598240416611928,0.0023069368256180486,0.005811265032432945,0.0062858894615431034,0.0042233947318284695,0.0027640726620031548,0.0030872265926246804,0.000702069514750599,0.006770659223021065,0.009143431145460863,0.007555019584300271,0.0011930041374492543,0.010042420905447392,0.0003728630021145277,0.003766714516509692,0.0010086201803480212,0.004136530385640918,0.0017928140047028477,0.0031636008151169678,0.0017036331121527814,0.0011188932098726958,0.0030837615328856392,0.0017062245033734554,3.842040246104274e-05,0.0006799649951815014,0.005414951744356203,0.006611040879045436,0.004118367114526247,0.008186399690045853,0.0044337264868418574,0.0028841839567545127,0.00500046921832353,0.0012722604182907578,0.005846567951892558,0.005780134421348188,0.0064378121147841225,0.002009024372321741,0.00155825790764582,0.0034780949790920285
HRND,0.0008578172520183214,0.011750210422568994,0.003450115297944732,0.003950086336387618,0.006262732661087135,0.010700556460616458,0.0013760339974272237,0.008455591299435891,0.0007057846024453645,0.007963061722039153,0.002456696190573154,0.0037888834208387057,0.003685584084981889,0.0008207912125502512,0.001891483694475127,0.0077769518608819446,0.002110853701713356,0.009683147515993641,0.00670702714684376,0.002133590929340975,0.0023533620773249185,0.0022961545798380334,0.0008074964660761881,0.006445354836402955,0.002249130328519307,0.004853431001014992,0.003648506746774048,0.001282350872512824,0.0006428886901493507,0.004979215809516195,0.0013770787432673508,0.0009638802673221977,0.0005704523611976958,0.013410488671980907,0.0029920295685732946,0.0005230494653835325,0.0016164002874872688,0.005378135493778694,0.0015753367227465242,0.0022770609622183523,0.0028161473355209285,0.0005935452490030038,0.004957545374259922,0.002733890255790965,0.003389132199705596,0.0009814762182881534,0.004447608872238235,0.004167667504662105,0.0017917159104105128,0.006384948267823794,0.003970752071568138
AETS,0.002641757349019865,0.0012285641500040625,0.00476187413709649,0.004609312423375919,0.001693650771855181,0.007296901132096016,0.0005038204300041602,0.0073835796798271845,0.001321725264696105,0.011637032271578453,0.0015400689829239793,0.00312736437097939,0.0035973432771370193,0.0027758235854061283,0.013162328733254236,0.003083244433091211,0.0004738093327981743,0.005472688981319612,0.004862176284005714,0.0011484962331554205,0.0025591453268974003,0.002939764837714737,0.0027386017205769386,0.0009824646375815693,0.005653797408054793,0.004186955050311702,0.006269815649682489,0.004141832771026979,0.0051622790484826125,0.0013807839029172314,0.0022037109199878595,0.0017598517055962722,0.0038858013816977493,0.0032901019295992363,0.003597587784116516,0.0055744544731413884,0.004570001181991707,0.005088671729441281,0.001029636844298164,0.0012978863285642867,0.0006656080100301059,0.0015748681608572838,0.0004029029564595315,0.0020676024835614808,0.0034904524041881706,0.00254547880987808,0.00027153638500696225,0.0009149920277894165,0.002563186838425052,0.004194941942190562,0.002201446683250666
ULXY,0.005476290478323999,0.0021989532482608633,0.01542439841630149,0.002628496470386023,0.0113668536420692,0.0011639864505523997,0.006640060783595115,0.013584493774930435,0.0013060953916499457,0.0028531966878037225,0.006371440932709532,0.006873128594460676,0.00940389919331659,0.006461612573617308,0.0020256872891878976,0.003794784463848103,0.004442518504611147,0.002318569038146967,0.0030682351959648684,0.005672373043488843,0.0020183634841689307,0.008099618253053468,0.001579531275006962,0.001814795224368174,0.005420956120352563,0.00594844669595488,0.004690614589204287,0.002267642243296314,0.0008847663139533932,0.02200002665134082,0.0032370419508429074,0.005772982267470529,0.0010253335514591455,0.0014615525068872037,0.004376501852997684,0.002492588961897288,0.0017964339750566483,0.0049922758556904465,0.0073982587126990365,0.0047995201811099186,0.0014529644634227873,0.0021672393610854476,0.0031939355221047225,0.00879127752415789,0.004809069927563492,0.004429018747853876,0.004370874593705283,0.0037969133964482725,0.006411578122555783,0.008888415365653584,0.004415757330570345
BLBT,0.002944203752567976,0.0029481931497752772,0.0032434554245470287,0.0013030723926771778,0.00917179399182097,0.0014224499632828997,0.003595874362193035,0.0014292274170392204,0.0036654094562122786,0.0016151530962795549,0.001883433676419119,0.004896237300893499,0.00177130946078485,0.00035767029330509206,0.004487986295701386,0.011170745139691046,0.00264627912895294,0.001973629938103897,0.003944252597904438,0.0028117676175269633,0.004190326513699858,0.0029869060938657824,0.005171140758218257,0.006275041621336363,0.002273384093164143,0.004094310135030192,0.0031299610702310264,0.0019740754355795087,0.0011950960276334247,0.0015491611547936276,0.002907950681393899,0.0035092556887574185,0.005878218129255185,0.0031647258630286487,0.005622083506526376,0.004842829784871314,0.006232922754663758,0.004395870254723525,0.006660792128514011,0.00025880289891922967,0.007978974161390087,0.0015156380602149846,0.008107559494903702,0.0013359901641269599,0.003725751001105433,0.002954039986591741,0.003352466770791703,0.0012746296065027593,0.007509616837813806,0.006810478643692214,0.0018332845034517015
BENI,0.0019949607213493505,0.0031040691309534465,0.004276482874763987,0.0019114062949541974,0.007937705454687631,0.006691920386405741,0.004289838847352007,0.0018298953764173866,0.001915003606852518,0.00722715238175317,0.003029821345177889,0.0006605174154110218,0.004620818873529012,0.0017225611508586546,0.0017626594831731159,0.0012895298954905179,0.0034999942004697317,0.01200132963983606,0.004933262548474917,0.006075290754378421,0.0029346232582460052,0.005132223965403563,0.009537200440599167,0.0073009390900132705,0.0008430188621037964,0.0048087615480286745,0.002300874396372648,0.004796457706607455,0.006307186348213919,0.017709880230429367,0.0060356993297147575,0.002278888579052802,0.0007459100970078035,0.002715963603943696,0.0013405144006437292,0.002106001633712244,0.0033689450686787,0.0013306371066056694,0.008068099859067993,0.0055044547923754775,0.006537872044852466,0.011411951583019345,0.0060573836691207895,0.003505286203812066,0.005734936833014407,0.00403417887345844,0.009489947452417807,0.004471979504609761,0.002433295760301021,0.009190684085116703,0.00976612390598975
ITPA,0.0013772162825835734,0.002916220582786559,0.005359777687536333,0.0014046931946480497,0.004714026071938979,0.004331806381141812,0.0052187022383366165,0.00348044986716586,0.001965706929124239,0.0006235494606881628,0.0011564010133335552,0.004511412994196332,0.008128165779021134,0.0015341414030525871,0.008648870694870536,0.014258863722295335,0.00793180779509038,0.0012333705449157264,0.005879164242134258,0.006041896967017551,0.0031583101677245084,0.0015501039931854511,0.0009551536211650723,0.0048472499568891075,0.00543157824152915,0.0043693397536720135,0.002409943779086117,0.0036187154880951253,0.009523657865116997,0.0037541517893551063,0.0002664629316489835,0.0031179015130196578,0.0023169515144633003,0.0025193437052393134,0.00617830069372995,0.005147580669251815,0.0026350517225553066,0.003996148675693652,0.005135049678201147,0.002127227251841882,0.006785409212313905,0.002387707037472441,0.00466379672774038,0.005179203751718072,0.0015931344670156488,0.007154429095335773,0.0023363315714746537,0.004616546333162548,0.0015053563273309915,0.0057956662550079155,0.0013711663547837597
HTRK,0.005028563717230273,0.0042448694296507855,0.003294296413781008,0.0012576644133126405,0.0034281903816302164,0.0033345298247795044,0.00838225072108566,0.003755972585776735,0.0023010268087953426,0.003938087817303579,0.0003804468349513741,0.0020046110753911784,0.0013003415831246631,0.002557538502909896,0.0036899898741568175,0.006600792911690067,0.0024682217152389645,0.013604537520899566,0.005372167411324326,0.005640905231144461,0.0020080386707239427,0.0032891924975216626,0.003501274748811241,0.003768241731381832,0.003192295295758738,0.00015579670647683643,0.0062107673008472844,0.002500940341155177,0.0008808448760508347,0.010366793798622561,0.001006619083073661,0.008459437745930895,0.000707189365396774,0.0028296011749690785,0.018443347781549563,0.00152287395908596,0.0014937247973381635,0.003251404840875551,0.003983466841842381,0.0014258493169134138,0.0022933874472969773,0.004839924132764569,0.0039046526393038614,0.0035845378547717625,0.007066754363635727,0.0012522098147161734,0.005717062722417803,0.009707513895836621,0.004882860389900996,0.004953357676974319,0.0028960384793906323
NGTE,0.00495791166717811,0.006011555666065578,0.003027623872246775,0.0012532587397643636,0.006014537285732206,0.0012840222284125308,0.002730312272611975,0.0013272950324004999,0.0035598139817712704,0.010587864449333559,0.0039127430480773474,0.000782004557061173,0.005449128994967174,0.000726039135486055,0.002888102640013801,0.005416922897044044,0.004514073896194105,0.007533854407497723,0.004357595523666304,0.006057105028106144,0.0018522148902652205,0.0033721970266204493,0.005682508276548414,0.00787371558598189,0.004932611585988234,0.011320514229359428,0.004789613948072799,0.0033711486192865223,0.0029535652350397325,0.009022787480006442,0.0037545219478257695,0.0028390079622827753,0.0025405182326681576,0.0024487427602832654,0.006246452861578941,0.007798855701383939,0.0019026779128778581,0.003785044171984475,0.008750428390116902,0.0032702974551660235,0.0011203275899716314,0.001276974977566327,0.005218848985338184,0.0063939159171009395,0.006042333348790528,0.005828292052154417,0.008118047783075625,0.005783661906964825,0.0008353811826973447,0.010121920886194482,0.000641095223656166
ILVX,0.0025257616462096427,0.0008808905002138465,0.003942325938693725,0.001310982991647551,0.0014164125150808197,0.0013441190094288227,0.0025713542400445802,0.0034764790703588917,0.0032026990580170944,0.0011632753778377828,0.0008278389809415129,0.0008092707664800695,0.006758446096518785,0.0030147639738882194,0.00965535345615116,0.0038182195582789702,0.00022702255379299747,0.00295913302100587,0.002596900451165496,0.006006121849894554,0.0013888670815953253,0.0029725280802648957,0.0009209998512154129,0.004871207612710568,0.006726090648559346,0.00458648451930313,0.002112252194336324,0.0018320540158516243,0.0007841529467026388,0.008282329041456777,0.0034536401020498547,0.0032560192402887756,0.0031096095065581758,0.0018258845654940715,0.0061930742457100806,0.0024806459133343978,0.0032733836058908127,0.0024267464315575055,0.008826668786303771,0.004456962271209353,0.001638730667286183,0.0023038172346719213,0.0012196345873955357,0.006053718374730193,0.004046906146980292,0.0020735615994904944,0.004646661935279784,0.0011812643792375663,0.007974175531376233,0.006716777551444465,0.002744276087540673
FCSG,0.0013878791085631214,0.004019694264971202,0.0022829307513098484,0.009429324731337292,0.007108710905062984,0.0038280200086854947,0.005978225234161284,0.0038427899618428815,0.004951689275760521,0.0018154380031356956,0.0020753813302985535,0.0033479202779415624,0.005388320085462824,0.0018940683108809456,0.0005755855265152142,0.0011430661618269406,0.0024576656373434622,0.0019363269618060714,0.0064878064483105576,0.000992355756388339,0.00821945475151354,0.0014877868051842514,0.0037350952022438856,0.006470676263812539,0.0022360486256248115,0.0046420716542507215,0.0054538358959292065,0.0037222131763115455,0.0005867348165741139,0.0029648138328268354,0.005456146856609039,0.0069866915246708655,0.006109902554068148,0.008689782916497895,0.0018120689396599406,0.006984733256574404,0.003945920412667796,0.001481745834665522,0.01023547525867155,0.00291125623178343,0.015882166305254852,0.0019407383690086665,0.0035960032849120284,0.013225346725706544,0.0066969442671644275,0.002215843480587551,0.0034011513092750386,0.007229263767653683,0.005679856700181372,0.003488382646635776,0.011486252672911201
FARS,0.0028110440346791523,0.005832764646851856,0.0021101184899400324,0.00040149774703447254,0.003370936205847299,0.005736203707423327,0.007416236163266823,0.001924838500915036,0.0024586373570322085,0.0011832768960738163,0.007074956421562575,0.006902422808930811,0.002612308949846015,0.00451825351428367,0.015806402674792896,0.0039443176908808535,0.005147611283439959,0.0005544772349491676,0.001315579386711908,0.00136439054481928,0.002595578742423067,0.007983391926360963,0.0021193077511869,0.001992487266627661,0.0014382563098181318,0.004221902151336589,0.0019242745449575829,0.004047600513204557,0.004625094460440857,0.013213479579966513,0.005946664945138357,0.003397159965544793,0.00911240386372518,0.009272118647006512,0.005592151855751691,0.0028467616828838334,0.0014728752856004675,0.0028902199277279408,0.00502407194213934,0.0065233840866912324,0.007169182491966186,0.003429619203609933,0.006746085604711047,0.0005628068208069076,0.004120407400767533,0.002551058992300418,0.003751024731464162,0.0009260063712295862,0.006666880843127486,0.006256024944935126,0.0011544432608557942
MHRM,0.011423873948902687,0.008328004827005187,0.0034908732009182094,0.006308849881962866,0.0015961096365082065,0.00582808203259126,0.005373719913201742,0.006033586798627497,0.00032117470071308524,0.007523971176882714,0.005354857727354466,0.0008080009936964449,0.0070490865798333475,0.00644809270785334,0.009696077423080866,0.0034885896840223963,0.001995037929791806,0.0027419804214365174,0.00417630243226795,0.013815490188279047,0.0011973536999112004,0.0058677961421229954,0.003997593817479885,0.006028718207001783,0.003014069740212056,0.012949444444871833,0.0010911349110621117,0.008130596534275537,0.004229590383208994,0.0020303786787826076,0.002801288103826069,0.003235546255509013,0.00018842486052854444,0.008636079744926636,0.001499706138814535,0.0019998805146911446,0.0031711244563520265,0.0030214627683945693,0.002378734876112249,0.011932899542316298,0.0010327154309870482,0.0023753581339852007,0.008733255849882403,0.004695361263744462,0.010637190117015888,0.007246199283007672,0.003318058664867658,0.0033928667229684044,0.0009652544202910819,0.0007125804479897538,0.009925786995271257
EAFC,0.007951512593818932,0.008778483595897689,0.006816825677733444,0.011485200485522287,0.004627040022311632,0.006451976415555196,0.0025994274366525055,0.002545699747497975,0.016274702884186372,0.0063338583538338,0.0026933745888622906,0.00232228892924647,0.0038898484447359803,0.0006739785366453721,0.00234696651770687,0.008017397692750597,0.002681647064834569,0.0014096498418973424,0.00413274476195721,0.002337310123258069,0.006174825496978181,0.004222473670640166,0.0033809773457856244,0.0007792519807048853,0.004949097880017052,0.0021738589136664436,0.004735937615148492,0.004337335232849248,0.0042643787004145485,0.008697344536669276,0.009851682125053706,0.003655656636010498,0.002170226520213398,0.006266354867881716,0.007948460851781476,0.0035473744040594272,0.003513810588391175,0.0032879484073721475,0.0036418763909023873,0.004029062800676261,0.003449839014241233,0.003343176553822387,0.004957529411941046,0.007601174152173222,0.003302228399760465,0.0007513444268575234,0.006083929014070798,0.0012728578490411573,0.0035978981382635998,0.004823728135334254,0.007181739274960491
