,ALGO,AENO,LSST,SRNA,ELLT,AMRP,OTCS,HETT,HUXZ,DUCT,SMAH,NPCK,MSDP,EORC,CUBO,HRET,ANSO,DIHO,RTTH,SPLZ,NWIG,MMBT,MDGI,AGVF,RRES,CTGI,ALUT,ACAC,SRTX,GARI,RCRI,ACIX,CCNS,MTNS,IHOZ,NAYO,FWWG,EELT,HRND,AETS,ULXY,BLBT,BENI,ITPA,HTRK,NGTE,ILVX,FCSG,FARS,MHRM,EAFC
SRTX,0.10657481945718636,0.06221540662162434,0.04570214621348969,0.046514877066105575,0.011891577893358256,0.033734227331104635,0.02697854657839808,0.034113833096341833,0.028652577524080673,0.03714445617354316,0.03835132835078955,0.04822790133246782,0.012594554432232435,0.03872079246257724,0.07231375496570128,0.023555408402458254,0.03133683483178713,0.004557236464086321,0.0030783137024330207,0.00963815066108592,0.04291891447419956,0.012763753031860878,0.007877365628666606,0.018202648497505764,0.007734641490706379,0.009482844649183003,0.0058346525627754435,0.04653286035220129,1.511017139368205,0.011198867469024886,0.00791928962413765,0.012672982318588936,0.012863047458779815,0.019725940957948558,0.05280124194565318,0.005422860965043932,0.016313733993596244,0.009334204341188361,0.013356973550052411,0.013058241291487943,0.027089896045562258,0.02386095414441053,0.05768448194229674,0.015082296618854118,0.034959236418054804,0.035530775446770406,0.07826390906551023,0.03099609152568544,0.011083314442525628,0.006032582010732375,0.013436802599223849
GARI,0.11178215672023599,0.01744270641752565,0.013852565711991713,0.027389043079522002,0.03304154364040807,0.016186065203213154,0.011467149379698283,0.017429901626802392,0.022144189834213436,0.02403784876023215,0.007093275961298957,0.014430500244964686,0.03601516721320457,0.015929175886770265,0.019285186321347805,0.007938708855078476,0.020541682155879287,0.020716660358471625,0.005338255237232536,0.0329126253241315,0.02794357612812946,0.0053614420118688055,0.026607829834235996,0.02509788067970803,0.015873393377786912,0.019904335002451916,0.026322016423861845,0.02896477693338014,0.011198867469024886,1.4818645991194046,0.018801983616660772,0.05481881051788415,0.02460956737372208,0.015213340388828676,0.02158560346610843,0.019132658090453523,0.03565693568106629,0.019091670581141924,0.0329885401685112,0.025874400049112442,0.005895317841878724,0.0540063528616536,0.030827549928792435,0.03486856701493063,0.03424816265563187,0.027174442205536276,0.06711255160959566,0.027098250600366285,0.020345834511296894,0.045757183548191256,0.03924477053438669
RCRI,0.10007676909580987,0.014418464854009428,0.014850003704914964,0.035716258291579275,0.01717467573638537,0.0108148016245675,0.011231335204995323,0.011291519054558255,0.0071077848540243085,0.01669895454745339,0.010875635859099425,0.011526647779438626,0.02639855259619427,0.0069100063773197724,0.014226390194176604,0.007151868256488687,0.014359832679924793,0.03152326573103097,0.023289948146576096,0.012294304964109555,0.009994042962246662,0.02971049540035285,0.0172948657443759,0.01662400242924663,0.05269584500999183,0.03197702895926743,0.010313902341135245,0.02205708402368804,0.00791928962413765,0.018801983616660772,1.5194202514790955,0.027994488231284212,0.01700420670613495,0.014740320449868796,0.014588344668756307,0.03389266027761982,0.024626541330896826,0.029453596421378604,0.016644181238566244,0.010425786298280337,0.005109971373943263,0.04038245575877486,0.02247392754013612,0.01320580628516134,0.011517590078365149,0.006720739340128137,0.03304779622289953,0.014190582429431026,0.034534909082841285,0.02057824350547996,0.008613756410421992
ACIX,0.1141117332358944,0.009081884178076,0.021320156371661916,0.04238573682329766,0.025896420352306937,0.024579768273869512,0.01588498986653708,0.021936014730199446,0.020138823242142757,0.030625855786851883,0.010502217850394943,0.015988736959389196,0.04581413227618546,0.008769758438363893,0.01571774500229372,0.009717850017227986,0.003954025391719407,0.04068263946309581,0.012663563145343844,0.028381885395117483,0.010271310840592036,0.0040932090371924475,0.03929125937421773,0.022656368430775183,0.009682223364121414,0.013591304246136943,0.03397708464969523,0.0321265773544051,0.012672982318588932,0.05481881051788415,0.027994488231284205,1.5298853893749729,0.02233735781407216,0.01525449179349202,0.022375251599043158,0.01838970216843141,0.04898156143645031,0.019848759386797116,0.021951289387992977,0.03308619069195898,0.0098822248798313,0.06675356648664824,0.02497250765471761,0.09338151842652619,0.016078631952499818,0.02020283571010581,0.03182262188529703,0.033430777116485975,0.024926686430635503,0.04955266650351525,0.053629785460321065
CCNS,0.0830629199813717,0.020029023784665746,0.014769765609396655,0.021394986204270862,0.024586811262236108,0.011868050306600236,0.013075517758209726,0.01692687059256613,0.018060545807843116,0.02445472787062096,0.003632996543359461,0.010677480281129748,0.03212522185770821,0.010622287762986734,0.016529567964831786,0.011967646713519988,0.00866838673514793,0.011069852236343658,0.004613444213295917,0.008794519890596875,0.010942417052166219,0.00860209498502391,0.007083231682544364,0.019609592675162983,0.009764944487090518,0.01478329679055608,0.022794619874829294,0.017452913254328684,0.012863047458779815,0.024609567373722066,0.017004206706134943,0.022337357814072166,1.5115577539359029,0.011451329161587528,0.011836070156970444,0.010232348060033217,0.025525693474797086,0.018023050700522014,0.009719737636659995,0.011380932450400214,0.00984731271867828,0.021314976419953252,0.016582785512369976,0.018177568591810897,0.017239792999388773,0.010150126483712947,0.034330137401147674,0.023140131759312642,0.013955474537870362,0.020855257605874727,0.010493855670470346
MTNS,0.1045763709863236,0.025816769126946332,0.021106408876413886,0.07650504485606531,0.018720191386762217,0.027137299868421054,0.017401362848283308,0.024501197970013322,0.030366161325170483,0.04289799902834821,0.03336547076829027,0.03486925081853213,0.02589375013227805,0.03814273618761377,0.061683743209518124,0.03115041233714228,0.0382081086659692,0.015567632712931385,0.004520372163397358,0.017636506553205866,0.03391098120606646,0.0029966595930834734,0.013914762119882525,0.02493324754224604,0.007944863030586329,0.004637403764950459,0.013920562860428129,0.05030733575198746,0.019725940957948558,0.01521334038882868,0.01474032044986879,0.015254491793492017,0.01145132916158752,1.5260151786990175,0.05004373523337913,0.0047685755609955145,0.03383921600993326,0.001387846531707369,0.006498340344740589,0.015475838303379612,0.028826188384000695,0.01939106956369302,0.06429795591832863,0.02635563915679473,0.06403765981051585,0.029087243169782506,0.07628415249035378,0.017156664052230368,0.012597430704306578,0.00740582530281636,0.02418698691174089
IHOZ,0.10180710502861925,0.02947067966008362,0.046207296099672654,0.044715915860685296,0.01272255227652757,0.0389641282520713,0.013409786632785498,0.03612381097030346,0.041451045143493105,0.041219925010990324,0.03369173525003922,0.04474270965707929,0.01260904524542298,0.0348698055163858,0.0474198474774991,0.03620931129368184,0.03815447637254219,0.006203242821110589,0.002000328879213314,0.02357851461752204,0.052072371620999494,0.0020519068335053074,0.01622800570916197,0.02764714187390386,0.005634649460355308,0.012368478071109839,0.012986073462141763,0.049945570855854604,0.05280124194565318,0.02158560346610843,0.01458834466875631,0.022375251599043154,0.01183607015697044,0.05004373523337912,1.5310250647768888,0.004106616848181196,0.015916597839915246,0.004630866229707424,0.03065962877464437,0.010676976691634678,0.0248448556794041,0.041291627365551226,0.05047390789567405,0.01602785808658281,0.031028468629649746,0.019148267591997004,0.0771230379888639,0.017249622462625493,0.010090189003026682,0.010847958014911695,0.0195289628232058
NAYO,0.06232666533933355,0.0077663783651612806,0.004761492141968256,0.007104893102952824,0.01666343908469286,0.003286820785865483,0.007510542977415196,0.005841474816108944,0.0038662158860843926,0.011118438259798288,0.01029371171698023,0.0037387292596893504,0.0075289918480464235,0.009413525254501814,0.016316247331225674,0.0022647121311025076,0.0048821636880737925,0.010048590353034483,0.02548457305295919,0.010472072829235686,0.0075574395059505375,0.03612234984774961,0.014424159471280285,0.007956521675434463,0.06135271326443608,0.04392853036503251,0.002257443157017423,0.008200465278558035,0.005422860965043932,0.019132658090453523,0.03389266027761982,0.018389702168431412,0.010232348060033217,0.004768575560995513,0.004106616848181199,1.5109790599430144,0.007967473976525107,0.05038226476334541,0.008219884050899181,0.011985938768577883,0.0013233236394630129,0.01502049056505387,0.009803980511756953,0.01072055368017442,0.007088366256043798,0.008155821608881546,0.005491203730923072,0.008148128370194203,0.010053043922277072,0.009093806217846938,0.005936882085910686
FWWG,0.12416613704387715,0.026691631192210123,0.026888796649338152,0.035486107455819406,0.043947550059507984,0.025425488898560923,0.013548434544765342,0.016170939990294432,0.026914325038865747,0.04256751293513102,0.024057934224852646,0.033264906761464666,0.037594738422513395,0.01538007621550909,0.0289579895871167,0.010532179242884961,0.011754480385222997,0.026717995902149273,0.004607820341046728,0.021090594929294937,0.028277392234144945,0.007343995238508604,0.01646423174643092,0.030247847591185588,0.015170841374423875,0.01479990976550831,0.019039880990624904,0.013260762980831401,0.016313733993596244,0.03565693568106629,0.024626541330896826,0.048981561436450306,0.025525693474797093,0.033839216009933275,0.01591659783991524,0.00796747397652511,1.5258018528971862,0.02157081587534971,0.02184173618028832,0.025793206299030723,0.02556106768666261,0.07041364338717701,0.033112825892174735,0.057052452064834246,0.016849881562638044,0.022713639116545982,0.06218380925701298,0.01324784494212864,0.03203848416247226,0.03359508026508624,0.025281767982522158
EELT,0.05918918058968574,0.0017802557911242942,0.003074300983100634,0.006737944130420462,0.003030179851565777,0.004067210026325025,0.00999002537764563,0.003396285837899523,0.009350362787097775,0.010135652414379429,0.002902970725366362,0.01601308381259756,0.008656327539422769,0.010005149802366477,0.00855267850407998,0.01193961228334436,0.006150813565286128,0.003399322207997683,0.03418081970207837,0.023959883098259003,0.004623375192386359,0.02145897170770649,0.007183884466876959,0.005148951932026628,0.04082511103403859,0.020589433261937504,0.010867913269121853,0.012761268895150044,0.009334204341188368,0.01909167058114193,0.02945359642137861,0.019848759386797116,0.018023050700522018,0.001387846531707369,0.004630866229707424,0.05038226476334541,0.021570815875349716,1.5028628857408262,0.016883730622742094,0.008047395365267378,0.008120358869479344,0.031549876424557845,0.020779553450894724,0.01114765071599461,0.00813132142759146,0.008813919182868554,0.01447679272552594,0.004885139485071145,0.007832704067160743,0.013293139701563494,0.008051307044273783
HRND,0.06317664335782158,0.011893176900396799,0.010624838615596911,0.01156812929379556,0.013036398749993273,0.019170975781522284,0.006116699027758641,0.0167203730816111,0.006299434673121147,0.009486163291314489,0.01203810416718529,0.00933007732806123,0.00562660927227961,0.007949943380071097,0.02043909437906874,0.009267930634067263,0.004578150806426963,0.025069238703930154,0.006556880521520328,0.01763081421628484,0.005323899952459507,0.0034865074380211157,0.025131089477314544,0.031286600493299836,0.014661059640908929,0.010095351226518265,0.014331435507936165,0.014145062619336471,0.013356973550052411,0.032988540168511195,0.016644181238566244,0.021951289387992977,0.009719737636659998,0.006498340344740586,0.030659628774644378,0.008219884050899177,0.021841736180288316,0.016883730622742094,1.5298594036394784,0.007508305670113319,0.0043822175481003645,0.02630894369473133,0.01197308210885497,0.021441434189059236,0.009835247956526787,0.008303903739290904,0.01741825795010525,0.01728541540099958,0.006876135057369,0.040620368195259625,0.026871593615227833
AETS,0.08314788584161568,0.0160770365271655,0.006728214598450705,0.021163519728185205,0.02176698813470535,0.019474082237399583,0.013999934276219948,0.0225540583166237,0.009361466454236154,0.02644445796025246,0.016233670279119414,0.006710319964856031,0.027166239321600984,0.023739622589404687,0.01802547669759731,0.012342332988680031,0.00912298303283873,0.020895112436598313,0.005876917440512426,0.03156164659131498,0.013230574197630525,0.022733251855458242,0.01369242944422859,0.024637958819850876,0.01935364147607791,0.009714279266499468,0.0146800718701737,0.010750394024213482,0.013058241291487945,0.025874400049112442,0.010425786298280334,0.03308619069195898,0.011380932450400214,0.015475838303379612,0.010676976691634678,0.011985938768577883,0.02579320629903071,0.008047395365267381,0.007508305670113312,1.5235186817450614,0.00398209610785661,0.03762028726230659,0.024715737440491884,0.050886058037351856,0.018095457572017176,0.02165529845249679,0.0396072771531486,0.011829881450166148,0.03326106811611431,0.01950524024678045,0.0822703883263599
ULXY,0.049019024356776006,0.02365672001904842,0.013706055695577729,0.020933251585812544,0.001988583400058785,0.00845559997102904,0.005872983059539897,0.015860259925979846,0.0233116547757417,0.019632249733616332,0.024625894070895465,0.012200453335079133,0.007223198928613998,0.014506467539767993,0.025971024132757564,0.021636662867339902,0.013650415701648239,0.015953566294989847,0.006384683320895427,0.005822736180238746,0.02202003082759791,0.002164792936303446,0.006990602019497881,0.008385588631591733,0.003397496665249416,0.006609659513578975,0.0074240004341357725,0.01816842058419474,0.027089896045562258,0.00589531784187872,0.005109971373943267,0.009882224879831297,0.009847312718678274,0.028826188384000695,0.024844855679404095,0.0013233236394630146,0.02556106768666261,0.008120358869479344,0.0043822175481003645,0.003982096107856612,1.5273931698171404,0.015124887545751038,0.02556016376954658,0.02267471928776641,0.020707036700943086,0.025463365324502676,0.04840387296642509,0.01571209483700748,0.005324443414994419,0.005918572414732013,0.008432510821965753
BLBT,0.1443441046509512,0.028801249991430793,0.027063556939529887,0.032170858289247414,0.05327111843394736,0.03700885987875327,0.025576107445401203,0.026475247018163076,0.010988956562001384,0.03813298277193349,0.03419152909816065,0.0149273155529651,0.04131526102295149,0.016730738273506636,0.02120135881782436,0.01709042124076747,0.02550484951764831,0.028647124585374738,0.013300434135465118,0.03691354713767488,0.012768007401169519,0.014100971269065041,0.03668100965908289,0.042205749194761395,0.030477521761692897,0.014410313252199304,0.02419083517003491,0.029228973318363785,0.023860954144410536,0.0540063528616536,0.04038245575877487,0.06675356648664824,0.021314976419953252,0.01939106956369302,0.04129162736555122,0.015020490565053876,0.07041364338717702,0.03154987642455786,0.02630894369473133,0.0376202872623066,0.015124887545751038,1.5103914351778864,0.03964008166629533,0.05898865291204759,0.01499891100260178,0.02862406431036211,0.057967767581183265,0.03489993165339191,0.046727667621528794,0.044917969879601616,0.042398709623396064
BENI,0.15387758398252566,0.027870482192622663,0.05973641379252412,0.09926111201995223,0.025598095948645226,0.029747890880968783,0.026654816201384303,0.06023493132246666,0.048270350685987486,0.07103915534407738,0.05618740599650064,0.05242302200017535,0.03955841314210372,0.04684206050428577,0.08557036304375713,0.05115512445012463,0.0524340799860721,0.01492859462699702,0.014574643718190013,0.023131945635176204,0.03141069295488988,0.006994834686623635,0.013614253239548915,0.033564625962420915,0.017064145722614978,0.026184237457161322,0.004116237669239027,0.04537421968542936,0.057684481942296736,0.030827549928792428,0.02247392754013612,0.02497250765471761,0.016582785512369976,0.06429795591832863,0.05047390789567405,0.009803980511756953,0.033112825892174735,0.02077955345089473,0.011973082108854973,0.02471573744049188,0.025560163769546576,0.039640081666295325,1.533534517940363,0.023940412262503014,0.060372933290447385,0.0383248505296703,0.09109359218072183,0.021887538586877857,0.020323019744973962,0.020887544084389857,0.01817610389968402
ITPA,0.13600594398298607,0.017435925219528373,0.019192525631634254,0.03438687986763214,0.0480149921166853,0.029719299332546342,0.024158547676115145,0.028285796203253694,0.012632570929188684,0.04846857024782075,0.0247391237018474,0.021583174250819487,0.05353854065607912,0.018072735369830877,0.020410891931418124,0.00566933546495001,0.01695211083488586,0.030795931975261176,0.016931015323711107,0.014046599363155061,0.017735032402539968,0.009356511515658415,0.053431073016171275,0.024458971432756847,0.015205465660905745,0.02839285465795037,0.038010774506910615,0.01925289175666993,0.015082296618854118,0.03486856701493063,0.01320580628516134,0.09338151842652619,0.018177568591810897,0.02635563915679473,0.016027858086582806,0.010720553680174423,0.057052452064834266,0.01114765071599461,0.02144143418905923,0.050886058037351856,0.022674719287766404,0.058988652912047586,0.023940412262503007,1.4951847083466672,0.034047538226148505,0.022681807850508197,0.028689967142489572,0.02393305154485889,0.023261862032165095,0.04343102155035451,0.029727338419191153
HTRK,0.1031363996354065,0.04191624303381315,0.015695765749729654,0.04891088765174325,0.021955650371872984,0.017908911297501648,0.01964577246112964,0.04994961845798449,0.04042149870115712,0.02602751456711193,0.04376666118482939,0.038671679102587724,0.014350300417502591,0.05643885082126491,0.06621319386218807,0.011991115062891192,0.045345270352667034,0.017861230698488564,0.006390957171761885,0.0071597881329463,0.03762369058128579,0.011865292785457008,0.013141790963141477,0.024397038246454075,0.00885307972221138,0.01504591197597716,0.0190118595824169,0.04489532706336979,0.034959236418054804,0.03424816265563188,0.011517590078365149,0.016078631952499818,0.017239792999388777,0.06403765981051583,0.031028468629649752,0.007088366256043797,0.01684988156263805,0.008131321427591452,0.00983524795652679,0.01809545757201718,0.020707036700943086,0.014998911002601787,0.06037293329044738,0.03404753822614851,1.5166084981272938,0.03377506938628508,0.05427137583882959,0.004229804599209399,0.012161853983158864,0.012115982130222438,0.02108507862302558
NGTE,0.08931168652055897,0.018706591342403975,0.025221599112968042,0.04943427108914595,0.02020682759283847,0.03459948211609595,0.013751265861182867,0.02903256621663855,0.014223454952929496,0.05415925792533684,0.014599978023898421,0.018349550202620114,0.021120022525217615,0.0343847335219099,0.02771296446715247,0.015095990908239331,0.01785784997951587,0.010325927146307298,0.006442377861635529,0.015820890692356284,0.03553572966826567,0.00680631592012575,0.016775333655549274,0.004572534661541231,0.026058631998287233,0.022926380127795798,0.0038711002357018146,0.021333040370579287,0.0355307754467704,0.027174442205536276,0.006720739340128141,0.02020283571010581,0.010150126483712947,0.029087243169782513,0.01914826759199701,0.008155821608881557,0.022713639116545982,0.008813919182868557,0.008303903739290908,0.021655298452496786,0.025463365324502676,0.028624064310362116,0.038324850529670274,0.022681807850508197,0.03377506938628508,1.4969371149343147,0.04888732457582887,0.014103951580288487,0.017508571842228246,0.013421237353356649,0.020592415596978476
ILVX,0.20690080829797008,0.04895475003921883,0.06515874088927673,0.08798934954673115,0.02782898785817879,0.049232848178357685,0.0320242366991116,0.0707541325488297,0.0822636919454431,0.08232639408982387,0.04186277779836481,0.06317074351432542,0.036240109044930115,0.04696820865961756,0.07923213177564223,0.03602884379404982,0.045972677221852956,0.034167727617047214,0.007828846215714134,0.007675789961701866,0.05752348700394493,0.007728554866159278,0.020625753123407704,0.05264913213083382,0.012899872583896525,0.01861595954973834,0.027816851176854916,0.08755361628984801,0.07826390906551021,0.06711255160959564,0.033047796222899536,0.03182262188529703,0.03433013740114768,0.07628415249035378,0.07712303798886389,0.005491203730923072,0.06218380925701298,0.01447679272552594,0.01741825795010525,0.03960727715314861,0.04840387296642509,0.057967767581183265,0.09109359218072181,0.028689967142489572,0.054271375838829586,0.04888732457582885,1.5077032255012823,0.013067220221270551,0.016617592306146005,0.024771882898375626,0.031825910352375975
FCSG,0.0760490254746722,0.012511328848536715,0.009753273473989955,0.013607696235991815,0.022390343022148193,0.011615006614617202,0.007234205779407116,0.00614592483577641,0.009588187034390128,0.022681114725839058,0.01010542020360337,0.011921624846359852,0.010422215572402426,0.00544833245269585,0.014961255625213898,0.014985608889695332,0.0142932563528049,0.016955896268499665,0.011752656218708676,0.03229257802044366,0.009173841621714817,0.004445146033640348,0.006234385678508512,0.01409314356135466,0.01285788326598997,0.0036191138143970153,0.014230298976776523,0.014688699382510821,0.03099609152568543,0.02709825060036629,0.014190582429431033,0.033430777116485975,0.023140131759312642,0.017156664052230368,0.0172496224626255,0.0081481283701942,0.013247844942128634,0.004885139485071147,0.017285415400999586,0.011829881450166148,0.015712094837007477,0.03489993165339191,0.02188753858687785,0.02393305154485889,0.004229804599209398,0.014103951580288484,0.013067220221270548,1.5049923402855587,0.01819883654164251,0.03306353693044087,0.013262114954896948
FARS,0.06813622956855189,0.005797501691710338,0.006516408719792735,0.025066232518923648,0.032047027777661455,0.013650887864124679,0.016332506396144343,0.016309003021057124,0.0175929443313992,0.021876945271406226,0.023116852599328774,0.011691892592897301,0.03133525857047371,0.024111719639328906,0.016909137746978827,0.002916845437950592,0.014291222615574556,0.019675262407982893,0.009254884469180307,0.033973041814757986,0.003573602836396121,0.00458202990699846,0.008152589121098543,0.007472787674154942,0.009696196264636886,0.013118592761001038,0.01990536368205255,0.02049105741187142,0.011083314442525628,0.020345834511296887,0.03453490908284129,0.024926686430635503,0.013955474537870362,0.012597430704306585,0.010090189003026686,0.010053043922277068,0.032038484162472264,0.007832704067160743,0.006876135057369,0.033261068116114303,0.005324443414994426,0.04672766762152878,0.020323019744973955,0.02326186203216509,0.012161853983158864,0.017508571842228243,0.016617592306146005,0.018198836541642505,1.5274279931555463,0.03537483485730698,0.02720050951657036
MHRM,0.07940227602176755,0.004721514845894725,0.01334625005880663,0.018592605062027038,0.011407954322458832,0.01385474842146911,0.008980217194239297,0.008322551803471814,0.01011277958166644,0.015318358231970579,0.01652812134515472,0.012456646829834734,0.055988338358157176,0.009409117788613874,0.02007987038569757,0.008323431834811563,0.02090715637045972,0.015796700813189506,0.007960546459255025,0.046022605966505134,0.005443571849190577,0.016395668778914123,0.012972415703409026,0.022295773336367446,0.008479959284802883,0.009115299320495467,0.022996073070411162,0.020816764864733772,0.006032582010732382,0.04575718354819125,0.02057824350547996,0.049552666503515246,0.02085525760587472,0.0074058253028163636,0.010847958014911698,0.009093806217846938,0.03359508026508624,0.013293139701563494,0.04062036819525964,0.01950524024678045,0.00591857241473201,0.044917969879601616,0.020887544084389857,0.04343102155035451,0.012115982130222434,0.013421237353356655,0.024771882898375626,0.033063536930440854,0.035374834857307,1.531480576442787,0.07905346410673877
EAFC,0.09921294339702277,0.008864890147860953,0.007641694111260075,0.024868311588162113,0.037150264328956836,0.0348647369189974,0.00895630422734699,0.01238088179960237,0.027443541967090652,0.02775770814205196,0.020169896352934293,0.014550866791235843,0.07918386006091661,0.023802099360128733,0.03096678354434603,0.010555959683906064,0.013020678155712614,0.032127154519338785,0.012536837555932264,0.054843806513988826,0.01050472591345665,0.012215824705566588,0.01991703950809453,0.022214799424620908,0.011922161310471593,0.011120399563386035,0.03490795428340614,0.03099397298025828,0.013436802599223845,0.03924477053438669,0.008613756410421992,0.053629785460321065,0.01049385567047035,0.02418698691174089,0.0195289628232058,0.005936882085910682,0.02528176798252215,0.008051307044273787,0.026871593615227833,0.0822703883263599,0.008432510821965746,0.04239870962339607,0.01817610389968402,0.029727338419191153,0.02108507862302559,0.020592415596978476,0.03182591035237596,0.013262114954896952,0.027200509516570364,0.07905346410673877,1.5109790599430144
